,0
authority,4HwsxS1x8hTsQJXYwUDfSg3o8qyCuDRLbC8RCKhv6Now
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,152503040
taker_volume30d,1069186066
filler_volume30d,0
last_maker_volume30d_ts,1674654683
last_taker_volume30d_ts,1675280004
last_filler_volume30d_ts,1671526589
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1081646
userfees.total_fee_rebate,30500
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
