,0
authority,AtX8HmJyZgAWZ5hLRwD5X2igFQERYfiCQ3PwKwtqENRh
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,68853448
taker_volume30d,985063560
filler_volume30d,0
last_maker_volume30d_ts,1679153162
last_taker_volume30d_ts,1679154353
last_filler_volume30d_ts,1678878535
if_staked_quote_asset_amount,0
number_of_sub_accounts,0
number_of_sub_accounts_created,4
is_referrer,False
userfees.total_fee_paid,978275
userfees.total_fee_rebate,13776
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
