,0
authority,6A1VRjrHR4uutdaXJeT28PrghYwBxK9k8YiLg7BQBrfg
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,128366936
taker_volume30d,4264627578
filler_volume30d,0
last_maker_volume30d_ts,1675971066
last_taker_volume30d_ts,1675971072
last_filler_volume30d_ts,1673513662
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,7173835
userfees.total_fee_rebate,137260
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
