,0
authority,bwVSpV4kCVhYonJAByK42E72xo54yHSh74bkn3Ns3id
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,224955362
taker_volume30d,443356274
filler_volume30d,0
last_maker_volume30d_ts,1677162761
last_taker_volume30d_ts,1677163109
last_filler_volume30d_ts,1672907207
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,657312
userfees.total_fee_rebate,58777
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
