,0
authority,TFUfznFoSGEiq2yt39uWjLppSnTV1WMaJNC3yt7wixS
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,42985785493
taker_volume30d,626720930
filler_volume30d,0
last_maker_volume30d_ts,1678253454
last_taker_volume30d_ts,1678253519
last_filler_volume30d_ts,1677940186
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,675814
userfees.total_fee_rebate,7968258
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
