,0
authority,TonyUbxWvRNvGR1YrPtEjPBGdUpKwadyfAhm51SnFXz
referrer,PLUmqmrbyEad3EpM4RxyJd1JrBcmAWkohP5XEgxEGSY
next_epoch_ts,0
maker_volume30d,2258999379
taker_volume30d,2259315850
filler_volume30d,0
last_maker_volume30d_ts,1681240564
last_taker_volume30d_ts,1681240578
last_filler_volume30d_ts,1681028953
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2186293
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,102584
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
