,0
authority,makeQapqw2FgHJ6NFmAmSuALKhe9RbVi1xhHVJjQ2hA
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,83263364662
taker_volume30d,15766908946
filler_volume30d,0
last_maker_volume30d_ts,1677479200
last_taker_volume30d_ts,1677479205
last_filler_volume30d_ts,1677442262
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,15842252
userfees.total_fee_rebate,16726139
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
