,0
authority,7SkdwF83hds7qbbRfYyxUNFNWTbTBi8Pgz35KEdM7Jaz
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,597346827
taker_volume30d,4294105163
filler_volume30d,0
last_maker_volume30d_ts,1669873252
last_taker_volume30d_ts,1669926034
last_filler_volume30d_ts,1668625615
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,5764446
userfees.total_fee_rebate,149323
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
