,0
authority,7JsBe1sNT9ySXULya71nMJzKBwwb64sULPNkCKbfc9Jj
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,4184816289
taker_volume30d,13072614457
filler_volume30d,0
last_maker_volume30d_ts,1674235190
last_taker_volume30d_ts,1674235200
last_filler_volume30d_ts,1674090428
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,13717326
userfees.total_fee_rebate,838446
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
