,0
authority,42i4VhjfjDv1DYdSfGsZXW53eGqFhBdWU6Lg6FcoPNg8
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,985402472
taker_volume30d,7499307813
filler_volume30d,0
last_maker_volume30d_ts,1676285069
last_taker_volume30d_ts,1677427251
last_filler_volume30d_ts,1667918218
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,19123749
userfees.total_fee_rebate,340788
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
