,0
authority,7sGLTBR7Yob8LEnd398EPqNui9NJG4PM1ZLVanBkkgGQ
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,16688417121
taker_volume30d,16076063135
filler_volume30d,0
last_maker_volume30d_ts,1672598470
last_taker_volume30d_ts,1672593461
last_filler_volume30d_ts,1672329486
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,16501092
userfees.total_fee_rebate,3449653
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
