,0
authority,Duza25RV6HRd6ETR9xMxdRb1qaPFNWkrARHUSKb4bx5c
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,10668730548
taker_volume30d,108430496195
filler_volume30d,0
last_maker_volume30d_ts,1679842210
last_taker_volume30d_ts,1680137692
last_filler_volume30d_ts,1678409113
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,150793155
userfees.total_fee_rebate,2978808
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
