,0
authority,2DgwFp6MviuZuvfid5udKsg3FRs7D7ckkZ8wbgkyAYh3
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,182040000
taker_volume30d,2314205953
filler_volume30d,0
last_maker_volume30d_ts,1674447607
last_taker_volume30d_ts,1674485870
last_filler_volume30d_ts,1671611222
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3992414
userfees.total_fee_rebate,36408
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
