,0
authority,AsrNZhbFW7u9njjJLaLrettH2jpNyAbTVk2u2yx7U1ad
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,288297910
filler_volume30d,0
last_maker_volume30d_ts,1680368115
last_taker_volume30d_ts,1680555674
last_filler_volume30d_ts,1680368115
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,288212
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
