,0
authority,6FC6yXwLiQmvQp9z4vYbCeeMA9WkKcwMeL2ivNgy2Cvu
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,9448085
taker_volume30d,928995286
filler_volume30d,0
last_maker_volume30d_ts,1672379424
last_taker_volume30d_ts,1675638557
last_filler_volume30d_ts,1671481694
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,4127190
userfees.total_fee_rebate,1890
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
