,0
authority,J3fD5fZKjUvaeJwdNCsxTmkX3x5Z5CM3ipQLgETmCMAt
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,43553453
taker_volume30d,13852816
filler_volume30d,0
last_maker_volume30d_ts,1676910942
last_taker_volume30d_ts,1677079402
last_filler_volume30d_ts,1676795684
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,14111
userfees.total_fee_rebate,4657
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
