,0
authority,GQP9XKoRfwo229MA8iDq8GsC4piAruxrg578QbTNQuqD
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,4501401174
taker_volume30d,5596086518
filler_volume30d,0
last_maker_volume30d_ts,1674288015
last_taker_volume30d_ts,1674288141
last_filler_volume30d_ts,1674094831
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,5939978
userfees.total_fee_rebate,900315
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
