,0
authority,HKCyZ9T8L1xyMpM6D4d9BctHmtgdxB1EPYPN7DCkyDi5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,12677525
taker_volume30d,8193437140
filler_volume30d,0
last_maker_volume30d_ts,1680109697
last_taker_volume30d_ts,1680209044
last_filler_volume30d_ts,1678889425
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,9758380
userfees.total_fee_rebate,2532
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
