,0
authority,68BYAUNupmxoUadrf6dN9WDxfUXJktWgUKJgwM8u4KJY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,490130621
taker_volume30d,21633338897
filler_volume30d,0
last_maker_volume30d_ts,1669284052
last_taker_volume30d_ts,1680250256
last_filler_volume30d_ts,1669197920
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,35062764
userfees.total_fee_rebate,72426
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
