,0
authority,6L4j2oZGaD7uSybJZ3vgvsRdSNk5dzhLiFeWTWph54um
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,25753243006
taker_volume30d,109908932371
filler_volume30d,0
last_maker_volume30d_ts,1673690083
last_taker_volume30d_ts,1673690457
last_filler_volume30d_ts,1673283322
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,115760601
userfees.total_fee_rebate,5621253
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
