,0
authority,FE1fVddDX92G7n7YPMzw16PURimxqGtiwBzMf3iYmxY1
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,5832399316
taker_volume30d,80728741375
filler_volume30d,0
last_maker_volume30d_ts,1672500280
last_taker_volume30d_ts,1672562299
last_filler_volume30d_ts,1672490291
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,82381739
userfees.total_fee_rebate,1167224
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
