,0
authority,6g9mM4VuJRxvd2czvtJSeHWeWpp3mDfMxrTf4u8Ygpxq
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2363200
taker_volume30d,16358206248
filler_volume30d,0
last_maker_volume30d_ts,1677246323
last_taker_volume30d_ts,1677272157
last_filler_volume30d_ts,1677243069
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,16400187
userfees.total_fee_rebate,472
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
