,0
authority,3iAJFFtMJko5qP7SDthd3she7dsE9oiZPfT3AKqbzMZ5
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,12615067508
taker_volume30d,81820917488
filler_volume30d,0
last_maker_volume30d_ts,1681205871
last_taker_volume30d_ts,1681231947
last_filler_volume30d_ts,1678837790
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,92261023
userfees.total_fee_rebate,6503566
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
