,0
authority,skynetDj29GH6o6bAqoixCpDuYtWqi1rm8ZNx1hB3vq
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,14043089076
taker_volume30d,35911784003
filler_volume30d,0
last_maker_volume30d_ts,1671072110
last_taker_volume30d_ts,1672982996
last_filler_volume30d_ts,1667859669
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,81653936
userfees.total_fee_rebate,102698
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
