,0
authority,CHP4g5XrpCDz9YEpoW5hrXB39wcs2ySdpHR7jgjo2cVY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,5439809
taker_volume30d,5429280
filler_volume30d,0
last_maker_volume30d_ts,1670516493
last_taker_volume30d_ts,1670518319
last_filler_volume30d_ts,1670515465
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,5430
userfees.total_fee_rebate,1088
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
