,0
authority,7w4HmhCmLLXGPzWwxHKbzmXX2ATvvyWyVPMWYXKg2piF
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,16721319
taker_volume30d,11951080615
filler_volume30d,0
last_maker_volume30d_ts,1671692532
last_taker_volume30d_ts,1674061802
last_filler_volume30d_ts,1671513376
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,12728403
userfees.total_fee_rebate,3343
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
