,0
authority,H3F2VQXhCnRN47Ex7V8jN2bceLveQkuXKYjvK3Pf8CH8
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,41425360
taker_volume30d,284020870
filler_volume30d,0
last_maker_volume30d_ts,1680224549
last_taker_volume30d_ts,1680227608
last_filler_volume30d_ts,1679703786
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,212117
userfees.total_fee_rebate,8284
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
