,0
authority,3zuz6upH2cKwx4A1uTBd8qDXgphbrN83bDcvYdL6ha6w
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,383426052
taker_volume30d,21061172625
filler_volume30d,0
last_maker_volume30d_ts,1676142416
last_taker_volume30d_ts,1676247023
last_filler_volume30d_ts,1672632471
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,34562150
userfees.total_fee_rebate,124596
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
