,0
authority,FUCKYGMKz45sfS7eZ2e4HcaZ9nDCNkq69J5w7QCSBscm
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,164109845
filler_volume30d,0
last_maker_volume30d_ts,1680807858
last_taker_volume30d_ts,1680812813
last_filler_volume30d_ts,1680807858
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,164110
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
