,0
authority,GLxPMZ6QJKWJPFbYyn9onX6iYa6K8X3wLXV8EG5Kkx8q
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1180800
taker_volume30d,43730291
filler_volume30d,0
last_maker_volume30d_ts,1672723585
last_taker_volume30d_ts,1672725784
last_filler_volume30d_ts,1672688497
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,43732
userfees.total_fee_rebate,236
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
