,0
authority,3gNjuFQc4nSe4hMWM64ucFHVXsbFgbFxnPbjaVtZahm9
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,77650406
taker_volume30d,126822799
filler_volume30d,0
last_maker_volume30d_ts,1675790665
last_taker_volume30d_ts,1676068205
last_filler_volume30d_ts,1673035899
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,162876
userfees.total_fee_rebate,18365
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
