,0
authority,BY7jRNPHo7ojNHhmJBcGVxwEuDVNqRpA5iiCL92wnWaY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,12187726
taker_volume30d,12247400
filler_volume30d,0
last_maker_volume30d_ts,1671504206
last_taker_volume30d_ts,1671464418
last_filler_volume30d_ts,1671464398
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,12248
userfees.total_fee_rebate,2451
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
