,0
authority,4r2Lp5kcwP4aHM4hyrwZhmK1LMpbSEmh32rqThBba67N
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,171820000
taker_volume30d,14654932708
filler_volume30d,0
last_maker_volume30d_ts,1671481573
last_taker_volume30d_ts,1671515664
last_filler_volume30d_ts,1671183107
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,14922043
userfees.total_fee_rebate,34364
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
