,0
authority,Dnr9MECDQQpA4rQMXB8XZvTgAfwWzRTTpRPafdK3S4CQ
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,69550063181
filler_volume30d,0
last_maker_volume30d_ts,1677119472
last_taker_volume30d_ts,1678684970
last_filler_volume30d_ts,1677119472
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,110378079
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
