,0
authority,7aGiRoJ8Ur2862fv45i5qg5M1yJtZDjB2panc7KQUhrR
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,91930324979
filler_volume30d,0
last_maker_volume30d_ts,1678095629
last_taker_volume30d_ts,1679952637
last_filler_volume30d_ts,1678095629
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,224517731
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
