,0
authority,CyyRYAEcnj1uswCuxwPqF38yLaJtEDebbzcPMizB3Dpn
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,14626695695
taker_volume30d,8897831348
filler_volume30d,0
last_maker_volume30d_ts,1673782313
last_taker_volume30d_ts,1673825682
last_filler_volume30d_ts,1670037118
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,9851614
userfees.total_fee_rebate,2974123
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
