,0
authority,fAJK1wrBhSW297AtFWX2U4rUBf2gkzfQ6UrQL9yHEYW
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,974957220
taker_volume30d,15893364009
filler_volume30d,0
last_maker_volume30d_ts,1676290179
last_taker_volume30d_ts,1676290180
last_filler_volume30d_ts,1668357761
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,16754457
userfees.total_fee_rebate,195493
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
