,0
authority,zKA4ZbimtUqHhAXqUpM9e7ZKyeRZ93B59PbUaEykBHP
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,62467109
taker_volume30d,210794215
filler_volume30d,0
last_maker_volume30d_ts,1680661345
last_taker_volume30d_ts,1680661348
last_filler_volume30d_ts,1672663743
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,751843
userfees.total_fee_rebate,17240
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
