,0
authority,7Yyjcnj4UF4dVe3jmzEXhRBAtnmkhyZUbEH7HAxMM3oA
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3980524495
taker_volume30d,11767876363
filler_volume30d,0
last_maker_volume30d_ts,1674057802
last_taker_volume30d_ts,1674061136
last_filler_volume30d_ts,1671736162
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,15181427
userfees.total_fee_rebate,947213
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
