,0
authority,n9yMYGYay3EEwBZk2Hajk12ZYk3v4dBwdFTFbeqWu7s
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,147586231
taker_volume30d,37656534536
filler_volume30d,0
last_maker_volume30d_ts,1673318402
last_taker_volume30d_ts,1673412842
last_filler_volume30d_ts,1673281594
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,39021550
userfees.total_fee_rebate,29754
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
