,0
authority,CVqoYS3UABhabbzZpRLE2VnFeZxVVfqBPZEWGesEJA4Q
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2280242972
taker_volume30d,11731398355
filler_volume30d,0
last_maker_volume30d_ts,1673484417
last_taker_volume30d_ts,1674609031
last_filler_volume30d_ts,1670159235
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,15114904
userfees.total_fee_rebate,457719
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
