,0
authority,5cxdGSGRpnHbRMPshLzdsLiTcANBH985kbG25qFK7obR
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1009430858
taker_volume30d,4718376440
filler_volume30d,0
last_maker_volume30d_ts,1679300113
last_taker_volume30d_ts,1679336628
last_filler_volume30d_ts,1678459666
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,4815537
userfees.total_fee_rebate,215055
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
