,0
authority,YBChSR3ypBQpjWmzm7kLWa1jZHZhLd37fpGf7jtLSgA
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,40620532
filler_volume30d,0
last_maker_volume30d_ts,1676109477
last_taker_volume30d_ts,1676111252
last_filler_volume30d_ts,1676109477
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,40636
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
