,0
authority,BJMjmBBvs7fEGQwjwh8ey5YitTqWaR7h1LwZWgy5VZkq
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,730397550
taker_volume30d,643958015
filler_volume30d,0
last_maker_volume30d_ts,1673828490
last_taker_volume30d_ts,1673828439
last_filler_volume30d_ts,1673822271
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,644568
userfees.total_fee_rebate,146126
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
