,0
authority,6o2ASdEoRGDZaaHRupBmocL7wKWNpyMXkFKePGsSs79p
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,4406614
taker_volume30d,4731016381
filler_volume30d,0
last_maker_volume30d_ts,1679175540
last_taker_volume30d_ts,1680297869
last_filler_volume30d_ts,1679169059
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,6036195
userfees.total_fee_rebate,881
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
