,0
authority,ENfL5VF9ywyua2MXV6sBtaKSLHeGu3Vyhe7xGYrvozhr
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,187230000
taker_volume30d,2116425406
filler_volume30d,0
last_maker_volume30d_ts,1677245467
last_taker_volume30d_ts,1677255097
last_filler_volume30d_ts,1675789913
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2162497
userfees.total_fee_rebate,37446
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
