,0
authority,CUhCSd7jHvycC89L6EqMoDWcWVTXXHhAeXVyB4362qZg
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,4199812
taker_volume30d,1892393681
filler_volume30d,0
last_maker_volume30d_ts,1668075287
last_taker_volume30d_ts,1669059235
last_filler_volume30d_ts,1668073211
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2278699
userfees.total_fee_rebate,840
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
