,0
authority,5vLURzRuEHnrGC8ANHqS63UzTMkwEDeW77JZv2tGonNS
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,160536441
taker_volume30d,162677902
filler_volume30d,0
last_maker_volume30d_ts,1673281434
last_taker_volume30d_ts,1673280532
last_filler_volume30d_ts,1673279337
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,162701
userfees.total_fee_rebate,32113
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
