,0
authority,D4XQN3dw3qMSo7ZSFVZPD5nJ5R4pmd2BfLaXAatoYAac
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,347616946
filler_volume30d,0
last_maker_volume30d_ts,1677783264
last_taker_volume30d_ts,1679935241
last_filler_volume30d_ts,1677783264
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,573626
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
