,0
authority,9e5CD3QEhgFNrkAcbiD4FRPQQrDZC1HyxUy42e54eLjU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7137179
taker_volume30d,26585326
filler_volume30d,0
last_maker_volume30d_ts,1678668465
last_taker_volume30d_ts,1680292707
last_filler_volume30d_ts,1677531130
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,49935
userfees.total_fee_rebate,1148
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
