,0
authority,4k25zjZf9eYT4ZJJX2qXr2VhMyScU9jhvXirszh8xp4R
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,34385454
taker_volume30d,1661470140
filler_volume30d,0
last_maker_volume30d_ts,1677808447
last_taker_volume30d_ts,1678312109
last_filler_volume30d_ts,1675370710
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3703742
userfees.total_fee_rebate,6877
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
