,0
authority,6CSksVrbWeRwzAUSpDbgfSQbAT8Z8v4JhnyWocs3zvxU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,219574802
taker_volume30d,168382177
filler_volume30d,2320862993814
last_maker_volume30d_ts,1677416416
last_taker_volume30d_ts,1677417667
last_filler_volume30d_ts,1677576211
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,6
is_referrer,False
userfees.total_fee_paid,158306
userfees.total_fee_rebate,43997
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
