,0
authority,E3JS1qWVAV2xRPogwor9FydR1ozW19LA6Bp36rNaSbes
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,5349800765
filler_volume30d,0
last_maker_volume30d_ts,1673488451
last_taker_volume30d_ts,1674082046
last_filler_volume30d_ts,1673488451
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,5933547
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
