,0
authority,2AWqPJjKsdBQfCv6rv3naELbTaw8uTmMWyqXaqysHZXf
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,37086241224
taker_volume30d,564206560091
filler_volume30d,0
last_maker_volume30d_ts,1681189089
last_taker_volume30d_ts,1681189095
last_filler_volume30d_ts,1676942452
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1180374536
userfees.total_fee_rebate,19674304
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
