,0
authority,G8oQWvNEFUX6mjYpUd9zFW1WgFm29k9XW25Hcvyfmwcm
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,76935839
taker_volume30d,122532436
filler_volume30d,0
last_maker_volume30d_ts,1672926618
last_taker_volume30d_ts,1674319631
last_filler_volume30d_ts,1668435465
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,478142
userfees.total_fee_rebate,7082
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
