,0
authority,5wEnhXJirD4DzfahPQYBS6DDZwyjAFKVpB3Bto32yYsg
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,379050059
taker_volume30d,27537360322
filler_volume30d,0
last_maker_volume30d_ts,1679145858
last_taker_volume30d_ts,1681297601
last_filler_volume30d_ts,1671891857
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,61021267
userfees.total_fee_rebate,222549
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
