,0
authority,AzzTqxHhkKuRRmg6S9mjcK5R8SdeEnQoMSuNHdSVeZoG
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3265600314
taker_volume30d,6022304616
filler_volume30d,0
last_maker_volume30d_ts,1670872444
last_taker_volume30d_ts,1670866595
last_filler_volume30d_ts,1670272674
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,6658231
userfees.total_fee_rebate,504980
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
