,0
authority,Er9uABqNC4VLL1HjM2LYfXAUTnQfShSo8HCtYeg63obH
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,116988031879
taker_volume30d,500624137645
filler_volume30d,0
last_maker_volume30d_ts,1676085905
last_taker_volume30d_ts,1676087046
last_filler_volume30d_ts,1675602586
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,553686244
userfees.total_fee_rebate,25763418
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
