,0
authority,Hee5dhEmNToekzuaKVHyejYVCc6bz7BneGh1YhsvA9rw
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,80979970665
taker_volume30d,376622035815
filler_volume30d,0
last_maker_volume30d_ts,1677641750
last_taker_volume30d_ts,1677680614
last_filler_volume30d_ts,1677617089
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,383861226
userfees.total_fee_rebate,16291275
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
