,0
authority,DS41WNX7v3daTpHCy1mBSMQda5DWWHMPKx2vJWDLsJvt
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,47313310479
filler_volume30d,0
last_maker_volume30d_ts,1673319001
last_taker_volume30d_ts,1674076520
last_filler_volume30d_ts,1673319001
if_staked_quote_asset_amount,0
number_of_sub_accounts,3
number_of_sub_accounts_created,3
is_referrer,False
userfees.total_fee_paid,52133864
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
