,0
authority,ygq9mswoxdv4izpY4FQGj5BcMTEUeLiDMBxK4FteedV
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,354289641
taker_volume30d,175248008920
filler_volume30d,0
last_maker_volume30d_ts,1681152757
last_taker_volume30d_ts,1681226779
last_filler_volume30d_ts,1677040932
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,321845964
userfees.total_fee_rebate,598278
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
