,0
authority,AwoAM6WLB4Z3Y3MeCRHjM6bhPq9bgr46oztTE45i65hS
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,537000000
taker_volume30d,542252947
filler_volume30d,0
last_maker_volume30d_ts,1680137461
last_taker_volume30d_ts,1680145644
last_filler_volume30d_ts,1680054864
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,542254
userfees.total_fee_rebate,107400
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
