,0
authority,CLYN66djsMqauRKbZ3c4REpQcPNZ3wJcWeELAUnCtHVB
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2580000
taker_volume30d,448515270
filler_volume30d,0
last_maker_volume30d_ts,1677976368
last_taker_volume30d_ts,1679007746
last_filler_volume30d_ts,1668773678
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,107335096
userfees.total_fee_rebate,25804
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
