,0
authority,HbcjytWc4vNa91tWGdVuymFWxE2V7u3pr4e1cL1C9ChM
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,115101000
taker_volume30d,691988839
filler_volume30d,0
last_maker_volume30d_ts,1680086080
last_taker_volume30d_ts,1681188046
last_filler_volume30d_ts,1680085776
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,916961
userfees.total_fee_rebate,23020
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
